ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01
410508,100.4651,100.3154,100.334,99.92,100.4438,100.3553,100.4546,100.6725,100.5207,100.2948,100.1036,100.4218,99.81089763,100,100,100,100,100.2896,100.4135,100.5526,100.6877,100.9475,100.9475,101.1844,100.5022513,100,100.1647,100.1647,100.2121,100.2121,100.2726,100.2732,100.8817,101.0463,101.1928,101.1928,100.0746101,99.7994,99.8636,99.9177,100.0509,100.2675,100.7318,100.734,100.875,100.875,101.1525,101.1525,100.0009886,100,100,100,100,100,100,100,100.1721,100.1721,100.1721,100.1721,100.1743999
410509,100.657,100.1222,100.2456,99.8319,99.8528,100.0527,99.7628,100.1822,100.2934,100.254,100.0629,100.368,99.82783357,100,100,100,100,100,100.0281,100.1483,100.6355,100.6355,100.6795,100.6795,100.0441997,100.0436,100.4414,100.8444,100.8444,100.8928,100.8928,100.9711,101.1472,101.1472,101.2328,101.2328,100.0177808,100,100.052,100.1033,100.1504,100.5455,100.5743,100.5743,100.5298,100.3823,100.3823,100.5462,100.0025859,100,100.0266,100.2007,100.2007,100.2007,100.2007,100.2087,100.3448,100.3448,100.3536,100.3536,100.2006904
410517,101.3758,99.9219,99.9219,99.5096,99.9299,100.1694,100.2156,100.0385,100.0385,100.0155,99.8249,99.8249,100.4930634,100,100,100.0879,100.1629,100.1632,100.4003,100.6486,101.2944,101.5189,101.5892,101.5892,100,100,100.2564,100.6914,100.7695,101.5013,101.5651,101.5651,101.8113,101.8164,101.9935,101.9935,100,100.0299,100.026,100.026,100.2811,100.3744,100.3744,100.3968,100.7301,101.3745,101.2753,101.2753,100.2724258,100,99.8737,99.8737,99.8737,100.0344,100.1318,100.1318,100.1318,100.1318,100.3994,100.3994,100.0678291
410518,102.3281,100.163,100.3759,99.9618,100.5782,100.4113,100.3969,100.9489,100.8245,100.9883,100.7958,100.5565,100.039182,100,100,100.1202,100.1202,100.3241,100.8091,101.5908,102.0067,102.4901,102.5918,102.6835,100.1435479,100.5041,100.5146,101.8858,102.064,102.1375,102.2281,102.3231,102.8728,103.0693,103.1564,103.1564,100,100.1532,100.1532,100.1532,100.1532,100.461,100.461,100.5367,100.5367,100.625,100.625,100.9067,100,100.0294,100.7271,100.7271,100.7271,101.0018,101.0018,101.0018,101.0018,101.0018,101.0018,101.0018,101.0679018
410602,104.5664,100.0335,99.6414,101.0346,102.0012,101.8407,101.3957,100.548,101.1668,100.7425,100.7566,100.732,100.9310845,100.1778,100.3102,100.8375,101.4574,100.7453,100.7024,101.0553,105.416,105.0873,106.994,108.3196,100.2367992,101.0855,101.7639,103.199,104.0124,103.8087,105.2965,105.3142,107.2816,108.4843,109.0951,110.0518,99.5030522,100.9788,100.0324,102.6877,102.9007,103.7072,103.9004,104.4542,104.0357,104.2338,104.3409,103.9467,100.4288736,100.1366,99.4041,99.1483,99.1759,98.8438,99.7127,100.8372,101.278,101.6196,101.9174,102.4235,100.1611935
410607,100.8636,100.1731,100.2727,100.1483,99.204,98.7819,99.2509,100.4814,100.1517,101.2659,101.2619,101.7379,99.76331338,100.5451,100.7504,101.0974,101.8196,104.0492,101.1908,100.7668,100.8486,100.9044,102.0029,103.4342,99.0240172,101.0983,101.7904,102.4267,102.3505,107.7592,108.0233,113.3565,115.2013,115.2685,113.3701,116.7316,101.0479596,103.2332,103.3704,103.1258,105.8133,101.7204,101.4352,103.1988,101.6684,102.5699,102.049,101.8434,98.76594851,100.0075,100.4907,99.7057,99.6409,99.5364,100.8177,100.0143,99.6124,99.5147,99.4334,99.8664,100.1202607
410611,101.6965,100.1601,100.2115,100.9246,99.5514,101.2098,100.8305,100.7874,101.5475,101.3752,101.1233,100.0521,100.3235314,99.947,99.8583,100.3279,100.8061,101.2448,101.1017,103.9099,101.1542,101.6341,98.0025,98.5225,100.6576163,103.3351,104.7959,105.1198,103.4162,100.6604,98.9497,99.2077,101.5988,106.7655,108.7657,109.303,101.8426759,100.2614,101.1956,100.2079,101.9591,100.5051,100.0261,101.0401,101.3155,101.2419,103.786,104.2377,99.48406383,100.2861,101.227,101.5969,102.0767,100.9976,100.804,100.5842,99.9549,100.02,100.401,100.7371,99.74279585
410614,101.9882,100.9551,100.9515,102.4237,104.5124,104.9553,104.3564,102.9472,96.5935,96.1673,97.244,95.7905,97.35589646,97.8921,97.4905,99.0515,101.0821,102.1816,102.9111,104.3548,101.9288,102.8202,101.66,103.762,99.97850851,103.1178,104.2448,104.3077,104.5154,103.0701,102.6097,102.1476,106.0739,106.755,106.8604,107.8576,98.49514545,103.0998,102.4135,103.8274,104.0171,104.2545,104.9702,105.7972,104.7315,108.031,108.2553,108.4223,98.39414954,103.2744,103.292,102.8573,102.8566,102.4914,101.2835,103.5418,104.1322,104.1583,103.433,104.5298,99.32229852
410621,104.6427,99.3188,100.3372,99.9142,99.4552,100.3036,100.6129,100.7526,100.7347,100.8983,100.7475,100.6933,99.00013208,100.1109,100.2101,99.6629,99.6093,102.4682,102.7404,103.3286,102.4701,103.757,104.9318,103.3441,98.92553131,102.6658,105.4237,106.4998,106.777,107.8146,108.5177,109.1181,110.6733,112.0467,111.6382,112.6334,99.45930781,100.6034,102.2159,102.5468,101.3551,102.5515,102.9719,103.3048,103.4916,101.8249,103.6879,103.7423,99.83005968,100.265,100.2796,99.312,98.3268,99.9136,99.9464,100.0815,100.2302,100.4934,100.5723,100.5551,99.81542458
410625,101.0501,99.1276,99.8692,99.1553,98.7307,95.3752,99.5618,98.8021,99.333,97.9852,99.4745,99.1898,100.2570829,100.8783,101.1926,101.2701,102.7405,103.6797,104.317,105.0356,104.9857,108.0073,108.9538,107.653,101.4905298,102.0867,104.2317,104.4927,104.992,105.8992,105.1626,105.9936,108.0984,107.1745,107.7734,107.4319,100.1259402,99.622,101.4104,101.1642,101.3446,101.2694,101.5314,101.7491,101.1572,101.9249,101.255,100.6639,100.1431496,100.1105,100.6567,100.4277,97.9601,99.7726,101.6881,102.5037,102.3505,102.475,102.726,102.3644,100.4610001
410631,110.7226,100.4342,100.4956,96.7043,101.2017,97.4445,97.4098,99.8428,101.2717,100.1449,102.2401,102.8769,98.17723901,98.8682,99.114,99.3428,99.0551,98.5775,98.585,97.9845,99.9594,100.6443,101.7646,102.7127,100.1662891,99.6319,98.9746,101.7408,102.6362,100.5191,102.1945,103.7421,107.2249,106.9236,106.843,109.4349,96.58299135,99.8734,99.7188,99.6193,99.6518,99.8872,99.3099,99.568,101.7338,100.356,100.5836,101.8111,100.397992,99.9369,99.3029,100.9503,99.2609,100.5529,99.3688,98.0548,97.8607,97.7301,97.963,97.2782,101.8435785
410632,95.5466,100.1793,100.7713,100.5262,99.2275,97.8382,97.7702,99.2641,100.5584,100.2163,99.9875,100.5554,98.78176607,100.377,100.4201,100.8956,100.6911,101.3863,102.5962,102.6146,102.9219,102.6216,104.07,105.1354,102.022725,99.8439,99.8296,99.8911,100.3853,98.4866,97.1983,96.9127,96.7798,97.2259,96.4803,96.8961,99.44342445,100.4117,100.2116,100.6054,101.3768,100.8229,101.4619,101.0394,100.9834,100.8909,100.5648,100.3133,100.6494652,100.2503,100.3466,100.4648,100.8406,100.6703,100.7068,100.5711,101.6301,102.5243,104.0135,106.1003,100.4804887
410633,98.2402,100.3352,100.8286,100.7211,103.4699,100.6378,100.3873,98.9425,97.8423,100.3243,99.8129,102.2006,100.7895257,103.7726,104.0538,108.2849,114.7325,122.3053,133.642,144.3721,150.8172,162.8011,167.3308,166.6511,101.1610484,98.4075,100.5071,101.6906,102.0828,102.5402,103.1161,102.3189,102.6416,99.9513,100.0449,100.7769,100.13902,99.8532,100.1281,98.9148,99.0013,96.825,96.5255,94.7208,93.7798,89.8468,89.2003,89.3734,99.47456402,100.0322,98.1902,99.9644,98.1662,98.479,98.927,98.7074,97.3346,97.4265,95.3605,95.5787,99.23957953
410637,102.0694,99.484,101.6937,101.8413,102.1079,100.3606,98.3229,101.19,101.2945,96.8188,97.0817,99.4354,100.6956275,102.1692,103.5575,103.234,102.8611,103.9457,103.7046,104.4898,105.5485,105.6198,105.7462,108.6291,99.08054103,104.1903,106.4714,109.0817,113.9205,114.6554,115.0778,123.6978,136.4885,142.6658,147.2031,147.0497,99.74580023,98.8467,99.5652,100.9624,99.936,101.1698,101.6191,101.8299,102.348,101.1361,101.663,99.9962,100.4494171,99.9239,100.5536,102.8202,96.3201,94.4774,93.2641,92.6037,91.7729,90.3641,89.5546,93.0589,96.92990139
410638,102.188,100.107,100.2168,100.3186,99.4808,101.8926,101.6635,100.9858,101.4365,101.1641,101.1391,101.4153,100.9523218,100.1343,101.0335,101.2277,101.8344,104.6112,104.7733,105.9884,106.2422,107.5655,109.0436,108.9375,99.70111302,102.3763,103.2478,103.2606,107.2427,107.744,108.7495,109.1151,114.1801,114.4669,116.1465,116.9903,100.7963053,100.2599,100.6378,101.1803,99.8026,98.9955,100.3222,101.3814,101.1166,101.2378,101.5832,100.8136,101.5579247,100.3874,100.5307,100.3224,101.1862,100.8636,100.4572,101.043,101.2808,101.0509,102.3402,102.1274,100.3102987
410639,103.5849,101.9881,101.8798,101.1527,102.6122,104.7528,102.0415,101.9142,103.5982,101.6362,102.921,103.9456,100.1460379,98.1352,100.6694,96.73,100.6693,101.4428,101.0767,99.3379,102.3082,102.9219,101.2373,104.4277,100.7872432,100.9042,104.7276,103.3615,106.2769,107.3769,109.2879,106.1567,109.4273,109.0677,111.1012,113.912,100.5056535,95.5849,100.6528,97.8028,102.5935,98.9389,104.001,100.7357,105.1514,101.0164,104.3619,105.5538,99.56410854,97.7966,100.8751,99.0721,96.7741,99.5119,100.3859,97.945,99.6411,97.2173,99.6081,101.9079,98.64671924
410640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420103,103.4153,101.1866,101.15,100.6889,100.6673,100.3696,101.3424,99.5634,101.1318,101.316,101.5689,101.529,100.1621212,100.0798,100.0804,100.6326,100.6414,101.156,100.9703,100.1852,100.9496,101.7691,102.0067,104.1768,100.102326,101.7874,105.3994,107.4531,110.5051,116.2405,120.5693,123.2476,125.6239,131.5337,131.4132,131.0554,101.3698787,100.8307,99.2093,99.1861,98.8847,98.5573,98.1106,98.5213,98.4653,96.9346,96.3973,96.7918,99.0313229,100.181,100.4464,100.9731,100.6326,100.2416,99.9082,99.7915,99.7954,99.5677,98.9877,98.902,99.98351904
420201,108.5793,100,100,100.1802,100.1802,100.1802,100.0862,100.0862,100.0862,96.8623,96.8623,96.8623,100,100,100,109.1359,109.1359,109.1359,109.2759,109.2759,109.2759,118.7628,118.7628,118.7628,100.3927998,100,100,140.545,140.545,140.545,141.1707,141.1707,141.1707,165.0561,164.7528,164.7528,101.1758829,100,100,98.8849,98.8849,98.8849,90.3639,90.3639,90.3639,83.6065,83.6065,83.6065,104.0337773,100,100,89.7684,89.7684,89.7684,83.6269,83.6269,83.6269,90.1016,90.1016,90.1881,101.1810871
420202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420301,99.7011,100,100,96.3957,96.3957,96.3957,96.3957,96.3957,96.3957,84.2728,84.2728,84.2728,100,100,100,109.4972,109.4972,109.4972,109.4972,109.4972,109.4972,128.7474,128.7474,128.7474,100,100,100,168.8149,168.8149,168.8149,168.8149,168.8149,168.8149,232.2004,232.2004,232.2004,100.315934,100,100,98.9877,98.9877,98.9877,73.4842,73.4842,73.4842,68.1464,68.1464,68.1464,106.9325746,100,100,83.8666,83.8666,83.8666,77.1514,77.1514,77.1514,86.3836,86.3836,86.3836,101.3693571
420302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420404,103.209,100,100,99.5874,100.3328,100.3328,99.9958,99.9958,99.9958,99.9972,99.9972,99.9972,100.0044001,100,100,106.7321,106.7321,106.7321,107.8541,107.8541,107.8541,108.2659,108.2659,108.2659,103.2755466,100,100,101.4909,101.4909,101.4909,107.3798,107.3798,107.3798,113.2136,113.2136,113.2136,100.9465294,100,100,100.076,100.076,100.076,100.076,100.076,100.076,101.0204,101.0204,101.0204,102.4274305,100,100,101.188,101.188,101.188,102.079,102.079,102.079,103.2246,103.2246,103.2246,99.2815666
420405,106.0153,88.838,73.0508,56.8161,53.1359,62.0928,62.603,62.4376,59.7921,62.441,59.0886,69.7171,107.6265364,107.5111,110.6266,105.759,110.6885,114.1248,114.6706,113.294,118.4802,140.6971,145.9535,141.4332,103.9275785,111.8055,160.9886,153.9042,167.6397,177.7351,167.0287,143.5388,163.021,162.7587,155.4817,141.5234,99.03909883,95.3132,88.9627,79.9843,72.65,69.0007,73.5028,86.4996,93.3091,94.8148,89.2215,85.1566,96.95936663,105.1864,98.8163,100.187,94.1708,89.005,94.5832,87.6795,84.1804,86.9616,84.2084,86.0015,108.4110161
430101,98.1187,101.9405,103.2077,101.7152,101.5476,105.0699,105.0886,105.7027,104.9212,103.906,105.4519,110.4292,95.75039935,105.1074,106.8727,104.9624,108.557,111.0601,108.2522,109.8974,116.2649,111.8263,115.9794,120.9779,94.84674474,102.0585,106.8366,105.4367,106.4718,109.6119,105.2774,107.7709,110.7207,110.4519,114.5685,119.1155,93.70140746,101.1688,105.9016,103.0473,102.608,103.3269,99.585,101.215,103.2471,99.878,102.6091,102.5208,95.70106749,100.3951,103.2724,100.7384,102.2211,103.1248,100.6381,101.8532,99.614,101.7275,101.8984,105.284,94.68922153
430104,99.6503,102.4358,100.1092,101.6316,100.2326,100.4214,100.9005,100.835,101.9316,101.3071,102.7005,103.7771,96.79736666,100.3695,103.8086,102.2965,102.8441,104.4139,102.8406,103.9382,108.6043,106.3003,108.5663,111.0872,97.89723749,101.9006,105.532,104.4942,106.0353,108.6918,105.7328,107.1377,110.7564,107.3497,108.5839,114.5979,97.15596883,101.3006,103.7845,103.09,103.6404,105.3564,101.2868,101.7363,106.3318,103.3341,104.294,107.6081,95.20751691,102.5613,102.5968,101.6339,104.5119,103.5732,100.7946,103.4586,103.0803,102.5902,103.1568,104.6507,94.74738344
430119,103.1479,100.9335,101.4982,102.4891,101.7721,101.1275,101.0692,101.2896,100.7971,101.7112,102.5077,103.577,100.4241289,99.9763,101.2503,101.3815,103.5378,104.3077,105.2057,106.46,105.9258,110.4658,110.935,111.8931,104.873759,103.4755,103.6668,105.1219,105.1154,107.715,108.9064,110.2863,111.5306,114.3228,113.9966,116.0389,108.5587678,99.3646,98.9267,99.8465,99.21,98.706,99.9271,98.9758,98.0787,97.4864,96.9924,97.1632,102.3468762,99.5527,97.8986,99.4394,100.8997,100.8264,100.8416,102.2244,106.4972,106.2252,101.3572,107.2475,100.6108301
430120,98.4363,103.035,104.052,102.4565,94.8405,104.2575,102.5257,104.0966,106.952,104.5845,104.0919,107.6637,97.84179812,100.3334,102.7042,103.4407,103.6698,105.6381,103.0228,104.6587,111.0088,108.0156,109.7119,112.5437,96.56933262,103.2012,106.5674,104.4509,105.4326,111.381,109.7281,111.7038,113.997,112.059,113.113,116.1758,95.4275331,102.416,105.1096,102.836,102.5333,103.7789,100.8704,101.4483,104.2393,101.3281,102.3012,106.1522,91.8943743,102.0123,103.3146,101.4898,101.4736,103.7065,97.5644,100.3456,101.0677,100.966,101.3738,103.7345,93.07723082
430127,101.597,100.764,101.7862,98.2684,98.136,103.0107,103.07,103.8813,103.1723,101.1612,102.1182,104.8157,98.18462311,103.5296,104.7779,102.9339,106.0773,109.7588,106.8407,109.121,112.6809,109.7601,112.5882,115.7541,95.6560502,102.3164,106.4287,106.1409,108.1052,109.9071,106.4706,107.5664,110.5833,110.4244,112.2352,114.3804,97.21438288,101.0097,103.2331,101.8453,101.1448,103.3692,98.8295,100.9799,103.1219,98.9791,101.4278,101.6087,95.45029117,99.8404,102.3377,100.1619,101.1468,102.2422,98.7071,100.3998,101.355,100.5355,99.8952,101.9546,97.05506176
430132,103.7721,104.6517,105.3879,100.2663,104.9741,104.8354,103.9199,104.9841,107.6064,106.1196,104.4092,109.5339,93.22164188,106.1346,105.696,107.4392,109.2406,110.6627,107.8273,107.9048,115.688,114.6317,114.6034,117.4175,97.10971533,103.3546,105.8799,105.7452,109.0447,110.7372,106.1537,108.8076,112.3296,110.9947,111.8583,114.7641,95.54311845,103.1494,105.2884,103.9831,105.7898,106.9903,102.4128,105.1053,104.3364,102.4279,103.8074,106.9663,95.24158543,103.7664,105.1175,103.0146,103.3356,106.7276,100.6859,104.7163,106.8963,106.0823,106.4917,108.7279,91.58366896
430133,99.2321,102.2117,102.7554,100.6055,100.0991,101.41,98.4517,101.8505,102.7514,101.7727,99.9027,105.3458,96.65909794,100.1778,102.5777,102.2132,103.3624,106.4877,105.6124,106.2175,112.1693,110.2842,111.4518,114.8894,96.07074282,105.3158,108.0781,104.789,106.0077,108.3259,105.9,108.1293,111.0688,109.7591,110.8857,113.3441,96.16107058,101.8198,104.1468,102.0217,102.6823,103.4687,100.195,101.3952,102.8095,98.8923,101.0716,101.0452,95.42115806,100.8238,103.1031,100.5654,101.5471,103.0508,100.7314,103.5821,106.0601,104.0304,104.5995,105.3861,95.25791352
430134,101.2241,102.1534,101.2799,99.3009,99.2087,98.2487,99.2083,99.6789,101.8487,101.5991,103.656,104.3966,97.06532588,101.7459,101.9352,101.047,102.615,102.3251,103.0078,103.0317,104.7037,104.8974,104.4029,107.2336,98.5903672,106.6814,108.3294,107.4564,107.2715,107.7284,105.1766,105.7323,106.5206,106.7212,105.5274,111.1445,96.8705604,101.3471,101.659,103.1571,99.7636,100.4287,97.4951,101.0968,102.5404,100.3383,102.1061,102.7925,97.78446871,99.5607,100.6543,100.584,99.7729,100.782,99.1145,98.2986,98.087,99.2916,98.7846,97.4032,98.27428668
430136,107.9284,104.0372,104.422,104.7174,108.8008,105.5367,110.8738,93.5405,95.0614,93.8126,94.5635,98.3657,96.57970207,102.5893,103.6461,102.9283,106.7572,103.4647,99.4372,100.6213,105.1996,104.305,105.8101,110.4006,97.50535776,103.2682,106.8861,127.0101,124.4682,120.6431,111.8333,108.7226,111.5678,110.5153,111.6048,115.0949,97.18884156,102.2708,104.9131,118.6622,116.4285,111.4748,100.2096,102.8437,104.796,102.6326,104.0488,105.9863,94.57184561,102.1373,103.9565,90.6911,90.1803,89.5503,81.8359,89.2396,91.2664,90.7045,90.7484,93.3518,94.97760086
430137,101.0811,105.041,104.4945,106.3959,107.6464,107.2622,101.7999,101.8993,106.9389,103.9851,104.3934,110.9197,93.60185792,102.7983,103.1462,102.9842,105.9241,110.5646,106.5157,109.8013,117.6708,113.9316,115.6067,127.2642,93.72895127,101.4425,107.1319,104.816,106.3527,110.7257,106.6712,107.8987,111.1153,107.3525,108.1603,112.6077,94.23369805,102.1685,105.6418,103.5499,105.9175,107.9305,101.2289,100.6605,102.69,101.9523,104.1583,108.4214,90.99264536,102.4068,105.7293,100.2705,102.1689,105.8895,99.4668,101.2883,105.4176,102.3779,103.2553,106.6871,92.89717314
430138,95.9393,103.8573,103.8719,102.3117,108.0828,104.8303,102.2594,101.1769,102.9956,102.8029,103.0118,105.325,97.95110373,101.9478,104.8823,102.952,103.4707,104.7746,103.8842,105.3375,107.6527,103.2775,107.2427,107.9191,102.7722618,101.2453,103.5642,102.9361,104.9719,104.2311,101.9895,104.0137,107.2675,107.0954,109.9928,110.2984,97.86225367,100.8885,102.1944,102.2303,102.3231,104.2467,101.2058,100.0241,101.7774,97.7608,100.2385,100.8236,95.33740116,99.8907,102.2015,100.5682,99.6017,100.3739,94.519,99.0107,101.6435,100.0704,99.5,101.47,89.04622056
430139,103.035,100.4685,101.0712,100.5498,101.3238,100.1627,99.9209,101.69,99.5334,100.0126,101.9109,103.3324,99.26896114,99.301,98.6661,99.5683,100.3595,102.2112,100.1711,102.7741,99.2776,105.233,105.2688,106.6718,107.9976151,102.7143,103.7001,103.6991,104.3382,108.0434,109.4064,111.6822,112.4722,114.0511,113.9144,115.7939,109.2258746,99.8895,98.707,99.6644,99.0926,98.3084,99.7156,99.0325,97.7029,97.8785,97.7909,97.2836,101.2271339,100.7386,101.0227,100.41,102.2108,102.3255,101.0831,102.9026,104.3288,102.8003,102.6031,103.5148,99.36482513
430141,101.988,102.9674,104.6247,103.5472,106.898,111.5653,109.3711,112.0001,112.5655,112.5488,111.5929,113.9121,98.46776594,101.3709,102.0942,101.8056,103.665,106.912,106.1747,106.6849,107.1303,108.2935,110.1259,113.9998,96.40692352,102.5291,106.2731,105.0014,104.5195,108.6261,106.5376,108.3966,109.2419,110.2998,110.4151,111.7193,97.02361186,101.3807,103.4172,101.9673,104.6574,103.7652,101.9139,101.0939,104.0377,102.0222,103.1474,104.1762,92.90077772,97.6814,99.2268,100.9736,100.7303,102.2083,98.096,99.2426,101.5703,100.3727,101.7001,103.1851,95.98566072
430142,95.2032,99.1129,100.8093,108.0135,105.6501,104.0103,103.2067,103.3047,105.7737,102.9136,102.1229,103.4236,96.92865071,101.1797,100.3562,101.0002,100.4565,101.009,98.847,99.3761,106.049,107.8914,107.5506,110.2719,103.878776,99.7341,99.6917,99.3021,103.6853,104.1432,100.8546,103.6115,102.735,103.0167,102.1475,102.1914,98.73179152,99.9595,100.0212,101.2906,103.9931,101.4304,98.5691,100.8103,98.5151,96.6386,92.7819,93.9492,98.70440621,103.0976,99.9017,102.7179,102.8503,101.0367,99.0541,102.7851,101.138,100.4316,98.6429,102.8414,95.26416404
430143,100.7553,105.1805,105.3882,102.2427,106.0383,110.1983,103.3638,103.9163,105.2487,102.1291,103.8854,109.2663,94.65855438,101.5992,103.5499,103.3581,103.3111,105.5164,104.2657,105.7455,109.5201,108.0111,109.6553,114.189,95.85485467,103.1606,106.6613,105.4003,106.5124,109.4047,106.5845,109.8652,112.4904,111.9343,112.94,116.5841,94.57293061,102.992,105.9548,103.922,104.3574,105.4489,102.4872,103.0944,104.6694,103.9713,104.2947,104.8689,93.85890383,102.3201,104.8685,101.7121,102.5695,103.038,98.3566,99.9591,102.0926,101.3237,101.7485,104.5993,94.76057679
430144,,,,,,,,,,,,,,,,,,,,,,,,,,102.0525,103.8629,105.5453,107.8893,109.8452,103.8351,106.8918,109.92,109.8031,110.8831,113.784,96.3602967,102.563,105.2217,102.2698,103.33,103.1786,100.5559,101.4767,103.3805,100.863,101.0189,103.2546,93.83388246,102.8309,104.5091,102.2894,103.2512,104.6546,102.1875,102.5715,103.8412,105.339,106.8959,108.8476,94.9894164
430211,99.7205,105.0289,104.1609,103.5471,108.6961,105.3459,106.6539,105.7709,106.3214,105.4278,107.4536,104.6177,99.45382091,103.5288,102.8632,102.8307,102.8973,101.3244,104.4104,106.0249,107.7071,109.458,108.6399,109.6285,98.14619374,102.4524,102.155,99.8451,102.821,104.5429,103.9364,103.7389,104.6684,106.381,108.6642,109.5304,95.86215334,104.382,104.982,104.7072,104.5195,103.9157,103.6479,104.5536,103.7978,103.3878,103.8143,103.5847,96.33575229,102.3815,103.6614,101.8961,101.851,100.6842,101.3318,101.9497,101.9163,104.24,103.4944,104.179,97.49162499
430216,99.7868,102.2051,100.931,96.7809,103.3167,101.2589,99.9789,102.3129,100.6759,100.5061,101.5387,99.5312,97.0941775,102.5519,103.0154,103.075,103.7961,103.3637,100.4408,102.3854,103.1707,105.7392,105.8043,105.9071,96.22839262,105.6164,105.96,107.2877,108.8656,107.3037,106.9929,108.2238,108.9475,111.0835,112.2833,113.0269,95.63732173,102.6427,101.1731,102.2031,101.4401,101.1252,101.1469,101.0144,101.957,104.5181,104.8268,105.2617,96.0724556,102.8074,101.4303,101.7355,102.7398,99.9848,100.6724,100.8621,100.8722,103.076,103.7136,104.3795,96.83165756
430224,98.2297,102.907,102.652,94.5079,98.3784,99.1829,100.1866,104.2152,100.0489,99.9345,104.4021,101.0446,101.551691,102.2139,101.428,101.0486,100.3559,102.035,99.8012,101.8734,102.0177,103.2143,104.7285,104.712,96.4977271,104.9932,106.6423,106.0845,106.5633,106.7118,107.643,109.3292,106.7089,107.8642,111.0113,110.6609,97.0948185,102.7483,101.1015,102.2306,102.9607,101.7184,103.5332,103.9321,104.28,103.1097,103.7642,103.0854,98.52491235,102.1148,102.1938,101.1783,101.7219,98.9123,100.7925,101.386,97.9316,99.6585,100.3771,101.5672,97.76788176
